shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200LB000_0,120,-99.05996916332847,11.57,19.4620948615166
SH0200LB000_0,121,-99.0598829618972,11.58,19.4621314739047
SH0200LB000_0,122,-99.0597846635081,11.59,19.4621774155477
SH0200LB000_0,123,-99.059680318305,11.6,19.462232684434603
SH0200LB000_0,124,-99.05957219665068,11.61,19.4623015837963
SH0200LB000_0,125,-99.0594977004644,11.62,19.4623594132565
SH0200LB000_0,126,-99.0593653022593,11.64,19.4624781736931
SH0200LB000_0,127,-99.0592478650132,11.66,19.4626015345446
SH0200LB000_0,128,-99.0591631972945,11.67,19.4626976845815
SH0200LB000_0,129,-99.059103357,11.68,19.46278701500011
SH0200LB000_0,130,-99.05901277949192,11.7,19.462920584509803
SH0200LB000_0,131,-99.0589694449936,11.71,19.46299041884961
SH0200LB000_0,132,-99.0588915256386,11.73,19.4631460916933
SH0200LB000_0,133,-99.0586380673248,11.8,19.4636827509404
SH0200LB000_0,134,-99.05823433099992,11.92,19.4646905610001
SH0200LB000_0,135,-99.0581341238393,11.95,19.4649509554131
SH0200LB000_0,136,-99.058023915,11.98,19.465181312
SH0200LB000_0,137,-99.057735827,12.06,19.4658030410001
SH0200LB000_0,138,-99.0569481719795,12.27,19.4675566779914
SH0200LB000_0,139,-99.0549369641367,12.82,19.4721520410852
SH0200LB000_0,140,-99.0543165730999,12.99,19.4735583265944
SH0200LB000_0,141,-99.05356401038853,13.2,19.4752653073922
SH0200LB000_0,142,-99.05187767139807,13.66,19.4790797230803
SH0200LB000_0,143,-99.0500344767566,14.17,19.4832811643168
SH0200LB000_0,144,-99.0493234853219,14.37,19.4849276001064
SH0200LB000_0,145,-99.0486346360025,14.56,19.4864801182067
SH0200LB000_0,146,-99.0471373375932,14.97,19.4898899096082
SH0200LB000_0,147,-99.0464518205736,15.16,19.4914512761912
SH0200LB000_0,148,-99.0454675102296,15.43,19.49372524857689
SH0200LB000_0,149,-99.04420871199991,15.78,19.496609615000104
SH0200LB000_0,150,-99.043353725443,16.01,19.4985520345104
SH0200LB000_0,151,-99.04246228716008,16.25,19.5005867089171
SH0200LB000_0,152,-99.04171031265508,16.46,19.5023065588794
SH0200LB000_0,153,-99.04150090599992,16.52,19.502775286
SH0200LB000_0,154,-99.0409976317531,16.66,19.5039202319556
SH0200LB000_0,155,-99.040147840444,16.89,19.505847643878
SH0200LB000_0,156,-99.0400107466742,16.93,19.506173819362896
SH0200LB000_0,157,-99.03909262972842,17.18,19.50824088079689
SH0200LB000_0,158,-99.03875566081508,17.27,19.5089601939424
SH0200LB000_0,159,-99.0384461696577,17.35,19.5096577416306
SH0200LB000_0,160,-99.03831511452292,17.39,19.5099554604225
SH0200LB000_0,161,-99.0380038576713,17.48,19.510666875991102
SH0200LB000_0,162,-99.0370272244282,17.75,19.5128991627031
SH0200LB000_0,163,-99.036418557874,17.92,19.5143351366053
SH0200LB000_0,164,-99.0357329929144,18.11,19.515885895811103
SH0200LB000_0,165,-99.03510409307768,18.27,19.517152101425896
SH0200LB000_0,166,-99.03481044828008,18.35,19.5178049258434
SH0200LB000_0,167,-99.03420426035868,18.52,19.5192157846478
SH0200LB000_0,168,-99.0336938743471,18.68,19.5205477174354
SH0200LB000_0,169,-99.03300825826192,18.87,19.5221032475068
SH0200LB000_0,170,-99.0323616678722,19.03,19.5234077034248
SH0200LB000_0,171,-99.03164326402528,19.23,19.5250732237931
SH0200LB000_0,172,-99.0311441450988,19.36,19.5261851664958
SH0200LB000_0,173,-99.0305442205692,19.54,19.5277107829363
SH0200LB000_0,174,-99.0298219725198,19.73,19.5292471772558
SH0200LB000_0,175,-99.02944351699992,19.83,19.530078790000104
SH0200LB000_0,176,-99.0287291414403,20.02,19.5316874585398
SH0200LB000_0,177,-99.0281088925468,20.2,19.5331597499494
SH0200LB000_0,178,-99.02785688230747,20.27,19.5337080631183
SH0200LB000_0,179,-99.0275097175891,20.37,19.5345130652073
