shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200LA000_0,79,-98.990104111424,11.36,19.3597686738039
SH0200LA000_0,80,-98.9893382409052,11.44,19.359692114345
SH0200LA000_0,81,-98.9805529434914,12.37,19.3588784031218
SH0200LA000_0,82,-98.97939407226102,12.49,19.3587749787664
SH0200LA000_0,83,-98.9789244735079,12.54,19.3587672734028
SH0200LA000_0,84,-98.97856773696292,12.58,19.35878253501589
SH0200LA000_0,85,-98.97827146105872,12.61,19.358818845118503
SH0200LA000_0,86,-98.9777288907947,12.67,19.358900651944
SH0200LA000_0,87,-98.9759935471337,12.85,19.3591760333552
SH0200LA000_0,88,-98.9749958738874,12.96,19.359328931563105
SH0200LA000_0,89,-98.9744537021545,13.02,19.3594187628816
SH0200LA000_0,90,-98.97410905200373,13.06,19.359462711038105
SH0200LA000_0,91,-98.9738369621384,13.09,19.3594818012074
SH0200LA000_0,92,-98.9735124736907,13.12,19.3594798413939
SH0200LA000_0,93,-98.9731456647032,13.16,19.3594530069928
SH0200LA000_0,94,-98.9718215441257,13.3,19.359248126012
SH0200LA000_0,95,-98.97134389861692,13.35,19.3591485803816
SH0200LA000_0,96,-98.9707574267426,13.41,19.35900693212961
SH0200LA000_0,97,-98.9703221125935,13.46,19.358876784118603
SH0200LA000_0,98,-98.9698485105271,13.51,19.3587198480501
SH0200LA000_0,99,-98.96933208528208,13.57,19.358540666012
SH0200LA000_0,100,-98.9689396051043,13.61,19.358392588408503
SH0200LA000_0,101,-98.968348119,13.68,19.358125656
SH0200LA000_0,102,-98.9675750318432,13.77,19.357710877843896
SH0200LA000_0,103,-98.96692210252527,13.85,19.3573535252337
SH0200LA000_0,104,-98.965623395,14.01,19.356587254
SH0200LA000_0,105,-98.96494390793129,14.1,19.3561051632976
SH0200LA000_0,106,-98.96441193009328,14.17,19.3556803949334
SH0200LA000_0,107,-98.9638497368795,14.25,19.35519679713261
SH0200LA000_0,108,-98.9633173683768,14.33,19.3547339132077
SH0200LA000_0,109,-98.9629523265304,14.38,19.3544003473162
SH0200LA000_0,110,-98.962557362,14.45,19.3539129110001
SH0200LA000_0,111,-98.96232443382358,14.5,19.3535157537078
SH0200LA000_0,112,-98.9621019569061,14.55,19.3531037020986
SH0200LA000_0,113,-98.9615941240406,14.68,19.3520049607863
SH0200LA000_0,114,-98.9612911814805,14.76,19.3513447730326
SH0200LA000_0,115,-98.9609372506497,14.85,19.3505615721907
